Gene Name,Source
SYN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYN2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SYNDIG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYNE3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SYNGR3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYNGR4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYNM,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SYNPO2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SYT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYT13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYT4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYT5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SYT9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TACC3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TACR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TACR3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TAS1R3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TBR1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TBX10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TBX15,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TBX20,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TCEAL5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TCEAL6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TCEAL7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TCF21,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TCF24,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TCHHL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TCL1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TCL1B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TDO2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TDRD10,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TEDC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TEPP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TERT,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TEX13B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TEX13C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TEX15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TEX19,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TEX26,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TEX55,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TF,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TFF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TFF3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TFR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TGFBR2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TGFBR3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TGFBR3L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TGIF2LX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TH,GDC_DEGs_Upregulated_Project_TCGA-BRCA
THRSP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TICRR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TIGD3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TIGIT,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TIMP4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TINCR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TK1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TLCD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TLCD3B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TLX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TLX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TLX3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TM4SF5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMC2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEFF2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM100,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM132A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM132C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM145,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM151A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM171,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM178A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM179,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM190,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM215,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM220,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM249,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM252,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM255A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM270,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM37,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM82,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMEM88,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMEM92,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMOD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TMPRSS4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMPRSS6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TMTC1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TNFRSF18,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TNFRSF9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TNIP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TNMD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TNNI3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TNNT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TNNT3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TNR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TNS1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TNXB,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TONSL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TOP2A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TP53AIP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TP63,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TPPP2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TPRN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TPSG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TPX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRARG1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TRDN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TRH,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRHDE,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TRIM15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRIM72,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRIML2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRIP13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TROAP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRPA1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TRPM1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TRPM3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TRPM5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TSHZ2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TSLP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TSPAN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TSPAN7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TTK,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TUBA3C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TUBA3D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TUBA3E,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TUBA4B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TUBB3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
TWIST2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TXNIP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TYRO3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
TYRP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UBE2C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UBE2S,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UBE2T,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UCN3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UGT1A6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UGT2B28,GDC_DEGs_Downregulated_Project_TCGA-BRCA
UHRF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ULBP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UMODL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UNC13A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UNC5A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UNC93A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UPK1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
URAD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
USP41,GDC_DEGs_Upregulated_Project_TCGA-BRCA
USP44,GDC_DEGs_Downregulated_Project_TCGA-BRCA
UTS2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
UTS2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
VAX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VCX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VCX3A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VEGFD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
VGF,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VIL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VIT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
VRTN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VSTM2A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VSTM2L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VWC2L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
VWF,GDC_DEGs_Downregulated_Project_TCGA-BRCA
WASF3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
WDR38,GDC_DEGs_Upregulated_Project_TCGA-BRCA
WDR62,GDC_DEGs_Upregulated_Project_TCGA-BRCA
WDR86,GDC_DEGs_Downregulated_Project_TCGA-BRCA
WFDC13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
WT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
XAGE2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
XAGE3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
XIRP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
XKR7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
XPNPEP2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ZAN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZBBX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZBED2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZBTB16,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ZDHHC22,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZFP36,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ZFP42,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZIC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZIC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZIC3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZIC5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZMAT4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZMYND10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZNF280A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZNF670-ZNF695,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZNF695,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZNF716,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZP4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZPLD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ZSWIM2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ZWINT,GDC_DEGs_Upregulated_Project_TCGA-BRCA
